Token	POS-Tag	OOV	Id	Index	Documento
em	ADP	0	3	41	O Instituto Nacional de Pesquisas Espaciais ( INPE ) identificou um aumento de 22 % no desmatamento da Amazônia no último trimestre em comparação ao mesmo período do ano anterior . Os dados foram coletados via satélite e confirmados por equipes em campo .
campo	NOUN	0	3	42	O Instituto Nacional de Pesquisas Espaciais ( INPE ) identificou um aumento de 22 % no desmatamento da Amazônia no último trimestre em comparação ao mesmo período do ano anterior . Os dados foram coletados via satélite e confirmados por equipes em campo .
.	PUNCT	0	3	43	O Instituto Nacional de Pesquisas Espaciais ( INPE ) identificou um aumento de 22 % no desmatamento da Amazônia no último trimestre em comparação ao mesmo período do ano anterior . Os dados foram coletados via satélite e confirmados por equipes em campo .
A	DET	0	4	0	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
Fundação	PROPN	0	4	1	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
Oswaldo	PROPN	1	4	2	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
Cruz	PROPN	0	4	3	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
(	PUNCT	0	4	4	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
Fiocruz	PROPN	1	4	5	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
)	PUNCT	0	4	6	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
iniciou	VERB	0	4	7	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
a	DET	0	4	8	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
produção	NOUN	0	4	9	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
em	ADP	0	4	10	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
larga	ADJ	0	4	11	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
escala	NOUN	0	4	12	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
de	ADP	0	4	13	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
um	DET	0	4	14	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
novo	ADJ	0	4	15	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
antibiótico	NOUN	1	4	16	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
desenvolvido	VERB	0	4	17	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
a	ADP	0	4	18	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
partir	NOUN	0	4	19	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
de	ADP	0	4	20	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
fungos	NOUN	0	4	21	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
encontrados	VERB	0	4	22	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
no	ADP	0	4	23	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
Cerrado	NOUN	1	4	24	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
brasileiro	ADJ	0	4	25	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
.	PUNCT	0	4	26	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
O	DET	0	4	27	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
medicamento	NOUN	1	4	28	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
tem	VERB	0	4	29	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
potencial	NOUN	0	4	30	A Fundação Oswaldo Cruz ( Fiocruz ) iniciou a produção em larga escala de um novo antibiótico desenvolvido a partir de fungos encontrados no Cerrado brasileiro . O medicamento tem potencial para combater bactérias resistentes aos tratamentos convencionais .
